video_name,video_name_org,source,sub_set,label_name,label
v_01025,train_NonFight_FrwBev61_0,RWF_2000,train,nonfight,1
v_01026,train_NonFight_G0rgy9Ts_0,RWF_2000,train,nonfight,1
v_01027,train_NonFight_G9uNZGcK_0,RWF_2000,train,nonfight,1
v_01028,train_NonFight_GL9jSSxg_0,RWF_2000,train,nonfight,1
v_01029,train_NonFight_GVdnjHyU_0,RWF_2000,train,nonfight,1
v_01030,train_NonFight_GZWxDB1c_0,RWF_2000,train,nonfight,1
v_01031,train_NonFight_GgT095uX_0,RWF_2000,train,nonfight,1
v_01032,train_NonFight_GhZRf4GIw0w_0,RWF_2000,train,nonfight,1
v_01033,train_NonFight_GodUly2k_0,RWF_2000,train,nonfight,1
v_01034,train_NonFight_GqDA8E4j_0,RWF_2000,train,nonfight,1
v_01035,train_NonFight_Gr3ikl6A2bE_0,RWF_2000,train,nonfight,1
v_01036,train_NonFight_GzPhV725_0,RWF_2000,train,nonfight,1
v_01037,train_NonFight_H1AzC-GyKto_0,RWF_2000,train,nonfight,1
v_01038,train_NonFight_H1AzC-GyKto_1,RWF_2000,train,nonfight,1
v_01039,train_NonFight_H1AzC-GyKto_2,RWF_2000,train,nonfight,1
v_01040,train_NonFight_H1AzC-GyKto_3,RWF_2000,train,nonfight,1
v_01041,train_NonFight_H68yvSdp_0,RWF_2000,train,nonfight,1
v_01042,train_NonFight_HAh9eqtO_0,RWF_2000,train,nonfight,1
v_01043,train_NonFight_HAoCHqFV_0,RWF_2000,train,nonfight,1
v_01044,train_NonFight_HG8xQFSd_0,RWF_2000,train,nonfight,1
v_01045,train_NonFight_HUuRelBW_0,RWF_2000,train,nonfight,1
v_01046,train_NonFight_HVRUChVh_0,RWF_2000,train,nonfight,1
v_01047,train_NonFight_HVSv9sgz2ZI_0,RWF_2000,train,nonfight,1
v_01048,train_NonFight_HVSv9sgz2ZI_1,RWF_2000,train,nonfight,1
v_01049,train_NonFight_HVSv9sgz2ZI_2,RWF_2000,train,nonfight,1
v_01050,train_NonFight_HVSv9sgz2ZI_3,RWF_2000,train,nonfight,1
v_01051,train_NonFight_HW48LUZKOL4_0,RWF_2000,train,nonfight,1
v_01052,train_NonFight_HW48LUZKOL4_1,RWF_2000,train,nonfight,1
v_01053,train_NonFight_HW48LUZKOL4_2,RWF_2000,train,nonfight,1
v_01054,train_NonFight_HW48LUZKOL4_3,RWF_2000,train,nonfight,1
v_01055,train_NonFight_HYkbCvPj_0,RWF_2000,train,nonfight,1
v_01056,train_NonFight_H_VQJU0Bqpc_0,RWF_2000,train,nonfight,1
v_01057,train_NonFight_H_VQJU0Bqpc_1,RWF_2000,train,nonfight,1
v_01058,train_NonFight_H_VQJU0Bqpc_2,RWF_2000,train,nonfight,1
v_01059,train_NonFight_H_VQJU0Bqpc_3,RWF_2000,train,nonfight,1
v_01060,train_NonFight_HbfZYAXw_0,RWF_2000,train,nonfight,1
v_01061,train_NonFight_HodGUj8s_0,RWF_2000,train,nonfight,1
v_01062,train_NonFight_Hsvzcq2l_0,RWF_2000,train,nonfight,1
v_01063,train_NonFight_HvfhYJ8b_0,RWF_2000,train,nonfight,1
v_01064,train_NonFight_I-x0G5pAan0_0,RWF_2000,train,nonfight,1
v_01065,train_NonFight_I-x0G5pAan0_1,RWF_2000,train,nonfight,1
v_01066,train_NonFight_I7u5I8Oa_0,RWF_2000,train,nonfight,1
v_01067,train_NonFight_IGCZWiP8_0,RWF_2000,train,nonfight,1
v_01068,train_NonFight_Isob76kh_0,RWF_2000,train,nonfight,1
v_01069,train_NonFight_IynvwHe9W3U_0,RWF_2000,train,nonfight,1
v_01070,train_NonFight_IynvwHe9W3U_1,RWF_2000,train,nonfight,1
v_01071,train_NonFight_IynvwHe9W3U_2,RWF_2000,train,nonfight,1
v_01072,train_NonFight_IynvwHe9W3U_3,RWF_2000,train,nonfight,1
v_01073,train_NonFight_J2Am3J0z_0,RWF_2000,train,nonfight,1
v_01074,train_NonFight_J2rsCgMC_0,RWF_2000,train,nonfight,1
v_01075,train_NonFight_JBRqNBaP_0,RWF_2000,train,nonfight,1
v_01076,train_NonFight_JD9JJbiJ_0,RWF_2000,train,nonfight,1
v_01077,train_NonFight_JPIeYvRgo6I_0,RWF_2000,train,nonfight,1
v_01078,train_NonFight_JPIeYvRgo6I_1,RWF_2000,train,nonfight,1
v_01079,train_NonFight_JPIeYvRgo6I_2,RWF_2000,train,nonfight,1
v_01080,train_NonFight_JPMLt2ZH_0,RWF_2000,train,nonfight,1
v_01081,train_NonFight_JWFfsHEG_0,RWF_2000,train,nonfight,1
v_01082,train_NonFight_JgXAUoyJ_0,RWF_2000,train,nonfight,1
v_01083,train_NonFight_JsjF2OSJ_0,RWF_2000,train,nonfight,1
v_01084,train_NonFight_JwTPruSFTjk_0,RWF_2000,train,nonfight,1
v_01085,train_NonFight_JwTPruSFTjk_1,RWF_2000,train,nonfight,1
v_01086,train_NonFight_JwfajujK_0,RWF_2000,train,nonfight,1
v_01087,train_NonFight_JxpNuQop_0,RWF_2000,train,nonfight,1
v_01088,train_NonFight_K4700BuM_0,RWF_2000,train,nonfight,1
v_01089,train_NonFight_KDOVTf7T_0,RWF_2000,train,nonfight,1
v_01090,train_NonFight_KLEwMKTN_0,RWF_2000,train,nonfight,1
v_01091,train_NonFight_KOaUqaC8_0,RWF_2000,train,nonfight,1
v_01092,train_NonFight_KQTiHlA11fM_0,RWF_2000,train,nonfight,1
v_01093,train_NonFight_KQTiHlA11fM_1,RWF_2000,train,nonfight,1
v_01094,train_NonFight_KQTiHlA11fM_2,RWF_2000,train,nonfight,1
v_01095,train_NonFight_KQTiHlA11fM_3,RWF_2000,train,nonfight,1
v_01096,train_NonFight_K_7hT4N2QCE_0,RWF_2000,train,nonfight,1
v_01097,train_NonFight_KklEipxk_0,RWF_2000,train,nonfight,1
v_01098,train_NonFight_Km94kW0O_0,RWF_2000,train,nonfight,1
v_01099,train_NonFight_KxOHVkVQ_0,RWF_2000,train,nonfight,1
v_01100,train_NonFight_L9tYVvJY_0,RWF_2000,train,nonfight,1
v_01101,train_NonFight_LLo_TXIz5-g_0,RWF_2000,train,nonfight,1
v_01102,train_NonFight_LLo_TXIz5-g_1,RWF_2000,train,nonfight,1
v_01103,train_NonFight_LMNJJere_0,RWF_2000,train,nonfight,1
v_01104,train_NonFight_LSJPhJTB_0,RWF_2000,train,nonfight,1
v_01105,train_NonFight_La60qonu_0,RWF_2000,train,nonfight,1
v_01106,train_NonFight_La9lzohO_0,RWF_2000,train,nonfight,1
v_01107,train_NonFight_LbYQs9oA_0,RWF_2000,train,nonfight,1
v_01108,train_NonFight_LiCakkNH_0,RWF_2000,train,nonfight,1
v_01109,train_NonFight_LqW9A21g_0,RWF_2000,train,nonfight,1
v_01110,train_NonFight_Lui5zaon_0,RWF_2000,train,nonfight,1
v_01111,train_NonFight_M4syignQ_0,RWF_2000,train,nonfight,1
v_01112,train_NonFight_MBxCX6pw_0,RWF_2000,train,nonfight,1
v_01113,train_NonFight_MOST Shocking CCTV footage (_TwPzPRK7dc)_0,RWF_2000,train,nonfight,1
v_01114,train_NonFight_MOST Shocking CCTV footage (_TwPzPRK7dc)_1,RWF_2000,train,nonfight,1
v_01115,train_NonFight_MX77f2TD_0,RWF_2000,train,nonfight,1
v_01116,train_NonFight_Ma1iva6R_0,RWF_2000,train,nonfight,1
v_01117,train_NonFight_McDxnU7x_0,RWF_2000,train,nonfight,1
v_01118,train_NonFight_MhVfgPWz_0,RWF_2000,train,nonfight,1
v_01119,train_NonFight_MhiGg6f7_0,RWF_2000,train,nonfight,1
v_01120,train_NonFight_MmUtpm6Z_0,RWF_2000,train,nonfight,1
v_01121,train_NonFight_Mv3d3zJy_0,RWF_2000,train,nonfight,1
v_01122,train_NonFight_MvYkXHIi_0,RWF_2000,train,nonfight,1
v_01123,train_NonFight_MwZvUQRO_0,RWF_2000,train,nonfight,1
v_01124,train_NonFight_N1Q9v-saJ_g_0,RWF_2000,train,nonfight,1
v_01125,train_NonFight_NEUya2Rr_0,RWF_2000,train,nonfight,1
v_01126,train_NonFight_NPeKBgURcxI_0,RWF_2000,train,nonfight,1
v_01127,train_NonFight_NPeKBgURcxI_1,RWF_2000,train,nonfight,1
v_01128,train_NonFight_NPeKBgURcxI_2,RWF_2000,train,nonfight,1
v_01129,train_NonFight_NSdXEN1l_0,RWF_2000,train,nonfight,1
v_01130,train_NonFight_NmNKzttk_0,RWF_2000,train,nonfight,1
v_01131,train_NonFight_NvYo6CS_i_A_0,RWF_2000,train,nonfight,1
v_01132,train_NonFight_NvYo6CS_i_A_1,RWF_2000,train,nonfight,1
v_01133,train_NonFight_NxtwlqSnLbY_0,RWF_2000,train,nonfight,1
v_01134,train_NonFight_NxtwlqSnLbY_1,RWF_2000,train,nonfight,1
v_01135,train_NonFight_OAFsSiyX_0,RWF_2000,train,nonfight,1
v_01136,train_NonFight_OAfV0xPIhZw_0,RWF_2000,train,nonfight,1
v_01137,train_NonFight_OAfV0xPIhZw_1,RWF_2000,train,nonfight,1
v_01138,train_NonFight_OCseFRss_0,RWF_2000,train,nonfight,1
v_01139,train_NonFight_OFwYyouR_0,RWF_2000,train,nonfight,1
v_01140,train_NonFight_OTVE3eLAuUM_0,RWF_2000,train,nonfight,1
v_01141,train_NonFight_OTVE3eLAuUM_1,RWF_2000,train,nonfight,1
v_01142,train_NonFight_OTVE3eLAuUM_2,RWF_2000,train,nonfight,1
v_01143,train_NonFight_OU7AM5fv_0,RWF_2000,train,nonfight,1
v_01144,train_NonFight_OakN3f1N_0,RWF_2000,train,nonfight,1
v_01145,train_NonFight_OdxnpEnn_0,RWF_2000,train,nonfight,1
v_01146,train_NonFight_OznqyUJq_0,RWF_2000,train,nonfight,1
v_01147,train_NonFight_P8jyDT3M_0,RWF_2000,train,nonfight,1
v_01148,train_NonFight_PFw7SeFOD04_0,RWF_2000,train,nonfight,1
v_01149,train_NonFight_PFw7SeFOD04_1,RWF_2000,train,nonfight,1
v_01150,train_NonFight_PJDdPv2b9-s_0,RWF_2000,train,nonfight,1
v_01151,train_NonFight_PJDdPv2b9-s_1,RWF_2000,train,nonfight,1
v_01152,train_NonFight_PNoO9WGJ_0,RWF_2000,train,nonfight,1
v_01153,train_NonFight_PTy2vx8Ejas_0,RWF_2000,train,nonfight,1
v_01154,train_NonFight_Pe1uIhp4dAQ_0,RWF_2000,train,nonfight,1
v_01155,train_NonFight_Pe1uIhp4dAQ_1,RWF_2000,train,nonfight,1
v_01156,train_NonFight_PqB7UvdW_0,RWF_2000,train,nonfight,1
v_01157,train_NonFight_PxhG17WC_0,RWF_2000,train,nonfight,1
v_01158,train_NonFight_Q876qiBJYfA_0,RWF_2000,train,nonfight,1
v_01159,train_NonFight_Q876qiBJYfA_1,RWF_2000,train,nonfight,1
v_01160,train_NonFight_Q876qiBJYfA_2,RWF_2000,train,nonfight,1
v_01161,train_NonFight_QCgEbCBH_0,RWF_2000,train,nonfight,1
v_01162,train_NonFight_QUGT4a6qcJs_0,RWF_2000,train,nonfight,1
v_01163,train_NonFight_Qqfn1urQ_0,RWF_2000,train,nonfight,1
v_01164,train_NonFight_QzNWGaQi_0,RWF_2000,train,nonfight,1
v_01165,train_NonFight_R1A_AxUKosk_0,RWF_2000,train,nonfight,1
v_01166,train_NonFight_R1A_AxUKosk_1,RWF_2000,train,nonfight,1
v_01167,train_NonFight_R2x2rOWh_0,RWF_2000,train,nonfight,1
v_01168,train_NonFight_RFAA8QO7_0,RWF_2000,train,nonfight,1
v_01169,train_NonFight_RFUr2krY_0,RWF_2000,train,nonfight,1
v_01170,train_NonFight_RGIpCpdlzI8_0,RWF_2000,train,nonfight,1
v_01171,train_NonFight_RGIpCpdlzI8_1,RWF_2000,train,nonfight,1
v_01172,train_NonFight_RNOSWjgC_0,RWF_2000,train,nonfight,1
v_01173,train_NonFight_RPESrVE2_0,RWF_2000,train,nonfight,1
v_01174,train_NonFight_RQbYptdw_0,RWF_2000,train,nonfight,1
v_01175,train_NonFight_RR23nrP0_0,RWF_2000,train,nonfight,1
v_01176,train_NonFight_RUwo8c4s_0,RWF_2000,train,nonfight,1
v_01177,train_NonFight_RVV3lolZ_0,RWF_2000,train,nonfight,1
v_01178,train_NonFight_RbpXgk5M1S0_0,RWF_2000,train,nonfight,1
v_01179,train_NonFight_RbpXgk5M1S0_1,RWF_2000,train,nonfight,1
v_01180,train_NonFight_RbpXgk5M1S0_2,RWF_2000,train,nonfight,1
v_01181,train_NonFight_RfFGwwhG_0,RWF_2000,train,nonfight,1
v_01182,train_NonFight_RfqBhe5z_0,RWF_2000,train,nonfight,1
v_01183,train_NonFight_Ri_poPbOu-k_0,RWF_2000,train,nonfight,1
v_01184,train_NonFight_Ri_poPbOu-k_1,RWF_2000,train,nonfight,1
v_01185,train_NonFight_Ri_poPbOu-k_2,RWF_2000,train,nonfight,1
v_01186,train_NonFight_S5dmvVF4_0,RWF_2000,train,nonfight,1
v_01187,train_NonFight_SCnBiAteLVI_0,RWF_2000,train,nonfight,1
v_01188,train_NonFight_SCnBiAteLVI_1,RWF_2000,train,nonfight,1
v_01189,train_NonFight_SCnBiAteLVI_2,RWF_2000,train,nonfight,1
v_01190,train_NonFight_SJ9WphBI_0,RWF_2000,train,nonfight,1
v_01191,train_NonFight_SVdz24hD_0,RWF_2000,train,nonfight,1
v_01192,train_NonFight_SaIUKN4N_0,RWF_2000,train,nonfight,1
v_01193,train_NonFight_Suv_mMs8J9g_0,RWF_2000,train,nonfight,1
v_01194,train_NonFight_Swr7caI0_0,RWF_2000,train,nonfight,1
v_01195,train_NonFight_THqDidIr4Xs_0,RWF_2000,train,nonfight,1
v_01196,train_NonFight_THqDidIr4Xs_1,RWF_2000,train,nonfight,1
v_01197,train_NonFight_TJfoIe801t8_0,RWF_2000,train,nonfight,1
v_01198,train_NonFight_TSHiCcMS_0,RWF_2000,train,nonfight,1
v_01199,train_NonFight_TX2ePcRo_0,RWF_2000,train,nonfight,1
v_01200,train_NonFight_TYX5vuHO_0,RWF_2000,train,nonfight,1
v_01201,train_NonFight_TYsebroPeGY_0,RWF_2000,train,nonfight,1
v_01202,train_NonFight_TYsebroPeGY_1,RWF_2000,train,nonfight,1
v_01203,train_NonFight_TfDHgxDm_0,RWF_2000,train,nonfight,1
v_01204,train_NonFight_TuWan04E3gQ_0,RWF_2000,train,nonfight,1
v_01205,train_NonFight_TuWan04E3gQ_1,RWF_2000,train,nonfight,1
v_01206,train_NonFight_Tzn3HwZD_0,RWF_2000,train,nonfight,1
v_01207,train_NonFight_U1Z1bVRt_0,RWF_2000,train,nonfight,1
v_01208,train_NonFight_UArjSm2Y_0,RWF_2000,train,nonfight,1
v_01209,train_NonFight_UFA7LVk0_0,RWF_2000,train,nonfight,1
v_01210,train_NonFight_UIAGmwT1_0,RWF_2000,train,nonfight,1
v_01211,train_NonFight_UIsigi4O-sI_0,RWF_2000,train,nonfight,1
v_01212,train_NonFight_UIsigi4O-sI_1,RWF_2000,train,nonfight,1
v_01213,train_NonFight_ULiIpQ6s_0,RWF_2000,train,nonfight,1
v_01214,train_NonFight_UQ42UqFJ_0,RWF_2000,train,nonfight,1
v_01215,train_NonFight_UWmcbEyn_0,RWF_2000,train,nonfight,1
v_01216,train_NonFight_UuMYxOYm_0,RWF_2000,train,nonfight,1
v_01217,train_NonFight_UvLAudRA91Y_0,RWF_2000,train,nonfight,1
v_01218,train_NonFight_UvLAudRA91Y_1,RWF_2000,train,nonfight,1
v_01219,train_NonFight_UvLAudRA91Y_2,RWF_2000,train,nonfight,1
v_01220,train_NonFight_V3EI1n_7JwU_0,RWF_2000,train,nonfight,1
v_01221,train_NonFight_V726w0IKCp4_0,RWF_2000,train,nonfight,1
v_01222,train_NonFight_V89iCOJ1_0,RWF_2000,train,nonfight,1
v_01223,train_NonFight_VXLdrn0b_0,RWF_2000,train,nonfight,1
v_01224,train_NonFight_VYWWsld6ibI_0,RWF_2000,train,nonfight,1
v_01225,train_NonFight_VbwTMJroTbI_0,RWF_2000,train,nonfight,1
v_01226,train_NonFight_VbwTMJroTbI_1,RWF_2000,train,nonfight,1
v_01227,train_NonFight_Vd27cYFthms_0,RWF_2000,train,nonfight,1
v_01228,train_NonFight_VjDGXzWt_0,RWF_2000,train,nonfight,1
v_01229,train_NonFight_VnDOPZls_0,RWF_2000,train,nonfight,1
v_01230,train_NonFight_VpnCjE1l_0,RWF_2000,train,nonfight,1
v_01231,train_NonFight_WCHYnPMG_0,RWF_2000,train,nonfight,1
v_01232,train_NonFight_WCbsjDUV_0,RWF_2000,train,nonfight,1
v_01233,train_NonFight_WHNtrI7MEUg_0,RWF_2000,train,nonfight,1
v_01234,train_NonFight_WHNtrI7MEUg_1,RWF_2000,train,nonfight,1
v_01235,train_NonFight_WPK4WLlc_0,RWF_2000,train,nonfight,1
v_01236,train_NonFight_WW8zIoiZ_0,RWF_2000,train,nonfight,1
v_01237,train_NonFight_WXwfibYX_0,RWF_2000,train,nonfight,1
v_01238,train_NonFight_Wby1vUy8aYI_0,RWF_2000,train,nonfight,1
v_01239,train_NonFight_WfjOB1Vq_0,RWF_2000,train,nonfight,1
v_01240,train_NonFight_X0fP5VQMrbg_0,RWF_2000,train,nonfight,1
v_01241,train_NonFight_X0fP5VQMrbg_1,RWF_2000,train,nonfight,1
v_01242,train_NonFight_X14e9Fwxa8w_0,RWF_2000,train,nonfight,1
v_01243,train_NonFight_X3mPJLe9_0,RWF_2000,train,nonfight,1
v_01244,train_NonFight_XJfaYlr0_0,RWF_2000,train,nonfight,1
v_01245,train_NonFight_XPG8GqrH_0,RWF_2000,train,nonfight,1
v_01246,train_NonFight_XQR0CvyY_0,RWF_2000,train,nonfight,1
v_01247,train_NonFight_XQR0CvyY_1,RWF_2000,train,nonfight,1
v_01248,train_NonFight_XVfkS6rM_0,RWF_2000,train,nonfight,1
v_01249,train_NonFight_Xhh2ONc7_0,RWF_2000,train,nonfight,1
v_01250,train_NonFight_Xmmy8LvV_0,RWF_2000,train,nonfight,1
v_01251,train_NonFight_XpQkd2Ug_0,RWF_2000,train,nonfight,1
v_01252,train_NonFight_Xr0T6ylW_0,RWF_2000,train,nonfight,1
v_01253,train_NonFight_XwiwESMn_0,RWF_2000,train,nonfight,1
v_01254,train_NonFight_Y-TiUAODEYw_0,RWF_2000,train,nonfight,1
v_01255,train_NonFight_Y-TiUAODEYw_1,RWF_2000,train,nonfight,1
v_01256,train_NonFight_Y-TiUAODEYw_2,RWF_2000,train,nonfight,1
v_01257,train_NonFight_Y1y9Gxs6_0,RWF_2000,train,nonfight,1
v_01258,train_NonFight_Y4KiQpCP_0,RWF_2000,train,nonfight,1
v_01259,train_NonFight_YC51sSdT_0,RWF_2000,train,nonfight,1
v_01260,train_NonFight_YJvuxdWs_0,RWF_2000,train,nonfight,1
v_01261,train_NonFight_YQkE7oOf_0,RWF_2000,train,nonfight,1
v_01262,train_NonFight_Yw7Ip3VS_0,RWF_2000,train,nonfight,1
v_01263,train_NonFight_Yxz9WncB_0,RWF_2000,train,nonfight,1
v_01264,train_NonFight_ZIj9BzT4_0,RWF_2000,train,nonfight,1
v_01265,train_NonFight_ZPhVyVZt_0,RWF_2000,train,nonfight,1
v_01266,train_NonFight_Zy04T0RF_0,RWF_2000,train,nonfight,1
v_01267,train_NonFight__fPfNbHM16M_0,RWF_2000,train,nonfight,1
v_01268,train_NonFight__fPfNbHM16M_1,RWF_2000,train,nonfight,1
v_01269,train_NonFight__q5Nwh4Z6ao_0,RWF_2000,train,nonfight,1
v_01270,train_NonFight__q5Nwh4Z6ao_1,RWF_2000,train,nonfight,1
v_01271,train_NonFight__q5Nwh4Z6ao_2,RWF_2000,train,nonfight,1
v_01272,train_NonFight__q5Nwh4Z6ao_3,RWF_2000,train,nonfight,1
v_01273,train_NonFight__q5Nwh4Z6ao_4,RWF_2000,train,nonfight,1
v_01274,train_NonFight__q5Nwh4Z6ao_5,RWF_2000,train,nonfight,1
v_01275,train_NonFight__q5Nwh4Z6ao_6,RWF_2000,train,nonfight,1
v_01276,train_NonFight__q5Nwh4Z6ao_7,RWF_2000,train,nonfight,1
v_01277,train_NonFight__wVuRdfDHbE_0,RWF_2000,train,nonfight,1
v_01278,train_NonFight_a2kw3cfb_0,RWF_2000,train,nonfight,1
v_01279,train_NonFight_a2qLzOu_n0s_0,RWF_2000,train,nonfight,1
v_01280,train_NonFight_a39igxDY_0,RWF_2000,train,nonfight,1
v_01281,train_NonFight_a7gBQaAFEtw_0,RWF_2000,train,nonfight,1
v_01282,train_NonFight_a7gBQaAFEtw_1,RWF_2000,train,nonfight,1
v_01283,train_NonFight_a7gBQaAFEtw_2,RWF_2000,train,nonfight,1
v_01284,train_NonFight_a7gBQaAFEtw_3,RWF_2000,train,nonfight,1
v_01285,train_NonFight_a7gBQaAFEtw_4,RWF_2000,train,nonfight,1
v_01286,train_NonFight_a7gBQaAFEtw_5,RWF_2000,train,nonfight,1
v_01287,train_NonFight_aGfwZ3E4_0,RWF_2000,train,nonfight,1
v_01288,train_NonFight_aKK0B4kpKZA_0,RWF_2000,train,nonfight,1
v_01289,train_NonFight_aKgSasWRJ2s_0,RWF_2000,train,nonfight,1
v_01290,train_NonFight_aQysMqg0K7M_0,RWF_2000,train,nonfight,1
v_01291,train_NonFight_aQysMqg0K7M_1,RWF_2000,train,nonfight,1
v_01292,train_NonFight_aQysMqg0K7M_2,RWF_2000,train,nonfight,1
v_01293,train_NonFight_aQysMqg0K7M_3,RWF_2000,train,nonfight,1
v_01294,train_NonFight_aRvWjteA_0,RWF_2000,train,nonfight,1
v_01295,train_NonFight_ajJRyYZUEtA_0,RWF_2000,train,nonfight,1
v_01296,train_NonFight_ajJRyYZUEtA_1,RWF_2000,train,nonfight,1
v_01297,train_NonFight_ajJRyYZUEtA_2,RWF_2000,train,nonfight,1
v_01298,train_NonFight_aoFX2ZCB_0,RWF_2000,train,nonfight,1
v_01299,train_NonFight_arXD3QM2_0,RWF_2000,train,nonfight,1
v_01300,train_NonFight_as4zD6d86q0_0,RWF_2000,train,nonfight,1
v_01301,train_NonFight_az7WDDFT_0,RWF_2000,train,nonfight,1
v_01302,train_NonFight_b6XfVAZC9Zs_0,RWF_2000,train,nonfight,1
v_01303,train_NonFight_b6XfVAZC9Zs_1,RWF_2000,train,nonfight,1
v_01304,train_NonFight_b6XfVAZC9Zs_2,RWF_2000,train,nonfight,1
v_01305,train_NonFight_b9I5dDvH_0,RWF_2000,train,nonfight,1
v_01306,train_NonFight_bK1saynI_0,RWF_2000,train,nonfight,1
v_01307,train_NonFight_bQHNsRpQOIE_0,RWF_2000,train,nonfight,1
v_01308,train_NonFight_bQHNsRpQOIE_1,RWF_2000,train,nonfight,1
v_01309,train_NonFight_bQHNsRpQOIE_2,RWF_2000,train,nonfight,1
v_01310,train_NonFight_bUaC34RU_0,RWF_2000,train,nonfight,1
v_01311,train_NonFight_bd48s5BpoGY_0,RWF_2000,train,nonfight,1
v_01312,train_NonFight_bpbiA2sr_0,RWF_2000,train,nonfight,1
v_01313,train_NonFight_c1PJngmt_0,RWF_2000,train,nonfight,1
v_01314,train_NonFight_c1bRFt0x_0,RWF_2000,train,nonfight,1
v_01315,train_NonFight_c7j3qEqO_0,RWF_2000,train,nonfight,1
v_01316,train_NonFight_cAp5A44HRS8_0,RWF_2000,train,nonfight,1
v_01317,train_NonFight_cAp5A44HRS8_1,RWF_2000,train,nonfight,1
v_01318,train_NonFight_cErr6pCN_0,RWF_2000,train,nonfight,1
v_01319,train_NonFight_cHsy9xWM_0,RWF_2000,train,nonfight,1
v_01320,train_NonFight_cJvLTWGs-SE_0,RWF_2000,train,nonfight,1
v_01321,train_NonFight_cJvLTWGs-SE_1,RWF_2000,train,nonfight,1
v_01322,train_NonFight_cLsPLNQn_0,RWF_2000,train,nonfight,1
v_01323,train_NonFight_cPeNUm31_0,RWF_2000,train,nonfight,1
v_01324,train_NonFight_cURNFrn5_0,RWF_2000,train,nonfight,1
v_01325,train_NonFight_cVYo5yT2_0,RWF_2000,train,nonfight,1
v_01326,train_NonFight_cWJ92fkhME4_0,RWF_2000,train,nonfight,1
v_01327,train_NonFight_cfOKjx8l_0,RWF_2000,train,nonfight,1
v_01328,train_NonFight_cfks5NXs_0,RWF_2000,train,nonfight,1
v_01329,train_NonFight_cqP8OyUh_0,RWF_2000,train,nonfight,1
v_01330,train_NonFight_cwLtq5Y3_0,RWF_2000,train,nonfight,1
v_01331,train_NonFight_d1b2n9qX_0,RWF_2000,train,nonfight,1
v_01332,train_NonFight_d3WwO8eM_0,RWF_2000,train,nonfight,1
v_01333,train_NonFight_dBllnaSKVfQ_0,RWF_2000,train,nonfight,1
v_01334,train_NonFight_dDNWfVPw_0,RWF_2000,train,nonfight,1
v_01335,train_NonFight_dNDOYLTf_0,RWF_2000,train,nonfight,1
v_01336,train_NonFight_dOM7frJMFbc_0,RWF_2000,train,nonfight,1
v_01337,train_NonFight_dOM7frJMFbc_1,RWF_2000,train,nonfight,1
v_01338,train_NonFight_dOM7frJMFbc_2,RWF_2000,train,nonfight,1
v_01339,train_NonFight_dOM7frJMFbc_3,RWF_2000,train,nonfight,1
v_01340,train_NonFight_dOo2X5wR_0,RWF_2000,train,nonfight,1
v_01341,train_NonFight_dP20avzQAf8_0,RWF_2000,train,nonfight,1
v_01342,train_NonFight_dPV9BZrq_0,RWF_2000,train,nonfight,1
v_01343,train_NonFight_dRlBBYvf_0,RWF_2000,train,nonfight,1
v_01344,train_NonFight_d_93UNyiVM4_0,RWF_2000,train,nonfight,1
v_01345,train_NonFight_d_93UNyiVM4_1,RWF_2000,train,nonfight,1
v_01346,train_NonFight_dkTzP0SB_0,RWF_2000,train,nonfight,1
v_01347,train_NonFight_dt8YUGoOSgQ_0,RWF_2000,train,nonfight,1
v_01348,train_NonFight_dt8YUGoOSgQ_1,RWF_2000,train,nonfight,1
v_01349,train_NonFight_e4U3gEDEB58_0,RWF_2000,train,nonfight,1
v_01350,train_NonFight_e6iHy7V5_0,RWF_2000,train,nonfight,1
v_01351,train_NonFight_e7tarNsO_0,RWF_2000,train,nonfight,1
v_01352,train_NonFight_eF5S8iGLAm4_0,RWF_2000,train,nonfight,1
v_01353,train_NonFight_eF5S8iGLAm4_1,RWF_2000,train,nonfight,1
v_01354,train_NonFight_eNoGYdL1_0,RWF_2000,train,nonfight,1
v_01355,train_NonFight_eUtGwBik_0,RWF_2000,train,nonfight,1
v_01356,train_NonFight_emGsAcqs_0,RWF_2000,train,nonfight,1
v_01357,train_NonFight_ep1_I0f-u7g_0,RWF_2000,train,nonfight,1
v_01358,train_NonFight_ep1_I0f-u7g_1,RWF_2000,train,nonfight,1
v_01359,train_NonFight_ev8va5uR_0,RWF_2000,train,nonfight,1
v_01360,train_NonFight_f50PQz7mXds_0,RWF_2000,train,nonfight,1
v_01361,train_NonFight_f50PQz7mXds_1,RWF_2000,train,nonfight,1
v_01362,train_NonFight_f9jcrHqO_0,RWF_2000,train,nonfight,1
v_01363,train_NonFight_fBwfFDcgJlk_0,RWF_2000,train,nonfight,1
v_01364,train_NonFight_fBwfFDcgJlk_1,RWF_2000,train,nonfight,1
v_01365,train_NonFight_fHOVzWgX_0,RWF_2000,train,nonfight,1
v_01366,train_NonFight_fJMvC8TV_0,RWF_2000,train,nonfight,1
v_01367,train_NonFight_fJkWWpNB_0,RWF_2000,train,nonfight,1
v_01368,train_NonFight_fMmvH1Fa_0,RWF_2000,train,nonfight,1
v_01369,train_NonFight_fNy9LoED_0,RWF_2000,train,nonfight,1
v_01370,train_NonFight_fvtpgsrF_0,RWF_2000,train,nonfight,1
v_01371,train_NonFight_fwEk96k8g_I_0,RWF_2000,train,nonfight,1
